SPU NO,Item No.,URL,Category,Product Name,Supplier,Brand,Variation Theme 1,Variation Value 1,Variation Theme 2,Variation Value 2,SKU Code,MSRP (US$),MAP (US$),Dropshipping Price (US$),Inventory Qty,Inventory Location,Shipping Method,Ship-to,Estimate Shipping Cost (US$),Pickup Price with Prepaid Shipping Label (US$),Promotion Flag,Sale Price (US$),Sale Price for Pickup (US$),Promotion Start Date PST,Promotion End Date PST,Product Video,Additional Resources,Product Images 1,Product Images 2,Product Images 3,Product Images 4,Product Images 5,Product Images 6,Additional Product Images,Description,HTML Description,UPC,ASIN,Shipping Limitations,Prohibited Marketplace,Processing Time (business days),Return & Refund Policy,Return Address,Number of Packages,Packaging_Size_Unit,Packaging Weight Unit,Packaging_Size_1,Packaging Weight 1,Packaging Content 1,Packaging_Size_2,Packaging Weight 2,Packaging Content 2,Packaging_Size_3,Packaging Weight 3,Packaging Content 3,Packaging_Size_4,Packaging Weight 4,Packaging Content 4,Packaging_Size_5,Packaging Weight 5,Packaging Content 5,Packaging_Size_6,Packaging Weight 6,Packaging Content 6,Packaging_Size_7,Packaging Weight 7,Packaging Content 7,Packaging_Size_8,Packaging Weight 8,Packaging Content 8,Packaging_Size_9,Packaging Weight 9,Packaging Content 9,Packaging_Size_10,Packaging Weight 10,Packaging Content 10,Product Size-Length,Product Size-Width,Product Size-Height,Product Size Unit,Product Weight,Product Weight Unit,Parameters Name 1,Parameters Value 1,Parameters Name 2,Parameters Value 2,Parameters Name 3,Parameters Value 3,Parameters Name 4,Parameters Value 4,Parameters Name 5,Parameters Value 5,Parameters Name 6,Parameters Value 6,Parameters Name 7,Parameters Value 7,Parameters Name 8,Parameters Value 8,Parameters Name 9,Parameters Value 9,Parameters Name 10,Parameters Value 10,Parameters Name 11,Parameters Value 11,Parameters Name 12,Parameters Value 12,Parameters Name 13,Parameters Value 13,Parameters Name 14,Parameters Value 14,Parameters Name 15,Parameters Value 15,Parameters Name 16,Parameters Value 16,Parameters Name 17,Parameters Value 17,Parameters Name 18,Parameters Value 18,Parameters Name 19,Parameters Value 19,Parameters Name 20,Parameters Value 20,Parameters Name 21,Parameters Value 21,Parameters Name 22,Parameters Value 22,Parameters Name 23,Parameters Value 23,Parameters Name 24,Parameters Value 24,Parameters Name 25,Parameters Value 25,Parameters Name 26,Parameters Value 26,Parameters Name 27,Parameters Value 27,Parameters Name 28,Parameters Value 28,Parameters Name 29,Parameters Value 29,Parameters Name 30,Parameters Value 30,Parameters Name 31,Parameters Value 31,Parameters Name 32,Parameters Value 32,Parameters Name 33,Parameters Value 33,Parameters Name 34,Parameters Value 34,Parameters Name 35,Parameters Value 35,Parameters Name 36,Parameters Value 36,Parameters Name 37,Parameters Value 37,Parameters Name 38,Parameters Value 38,Parameters Name 39,Parameters Value 39,Parameters Name 40,Parameters Value 40
D0100HXWM0J,D0101H7X188,https://www.doba.com/product/VTqbqfnqNCvB/dropshipping-foldable-beach-canopy-chair-sun-protection-camping-lawn-canopy-chair-330lbs-load-folding-seat.html,Outdoor>>Camping & Hiking>>Camping Furniture>>Chairs,Foldable Beach Canopy Chair Sun Protection Camping Lawn Canopy Chair 330LBS Load Folding Seat,Department Store,,Color,Red,,,ZE0716S4,76.35,,77.29,1000,CN,YunExpress,United States (the 50 States),0,,N,,,,,,,https://image.doba.com/dg-civhZDnyqFVb/d0101h7x188.jpg,https://image.doba.com/dg-JIDgtbntvQVq/d0101h7x188.jpg,https://image.doba.com/dg-JPVYfbnwqeDC/d0101h7x188.jpg,https://image.doba.com/dg-cwVytbEUvKDq/d0101h7x188.jpg,https://image.doba.com/dg-PCbcTvHTDQVF/d0101h7x188.jpg,https://image.doba.com/dg-oHvYaVRzDKbe/d0101h7x188.jpg,https://image.doba.com/dg-oubhfvGBVFDQ/d0101h7x188.jpg; https://image.doba.com/dg-cqDWfbGzvCVe/d0101h7x188.jpg,Details:<br /><br />*Features*:<br />**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.<br />Friendly Reminder:It&#8217;s better to not use in rainy days.<br /><br />*Specifications*:<br />Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs<br /><br />*Package Lists*:<br />1x Canopy Chair,Details:<br /><p><strong>*Features*:</strong></p><p>**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.</p><p>Friendly Reminder:It&#8217;s better to not use in rainy days.</p><p><br /><strong>*Specifications*:</strong></p><p>Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs</p><p><br /><strong>*Package Lists*:</strong></p><p>1x Canopy Chair</p>,,,Unlimited,,3,Please refer to the online information of the supplier.,,1,inch,lbs.,49.00*29.50*19.50,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inch,,lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0100HXWM0J,D0101H7X1WX,https://www.doba.com/product/DUvbVaEQIQqB/dropshipping-foldable-beach-canopy-chair-sun-protection-camping-lawn-canopy-chair-330lbs-load-folding-seat.html,Outdoor>>Camping & Hiking>>Camping Furniture>>Chairs,Foldable Beach Canopy Chair Sun Protection Camping Lawn Canopy Chair 330LBS Load Folding Seat,Department Store,,Color,Navy Blue,,,ZE0716S2,75.81,,76.74,1000,CN,YunExpress,United States (the 50 States),0,,N,,,,,,,https://image.doba.com/dg-KQvHfNRcdeDl/d0101h7x1wx.jpg,https://image.doba.com/dg-KJbpadGplQVI/d0101h7x1wx.jpg,https://image.doba.com/dg-KkDefSGGIFVN/d0101h7x1wx.jpg,https://image.doba.com/dg-QBqwTdRbNFVl/d0101h7x1wx.jpg,https://image.doba.com/dg-QaVhZSnPlFvI/d0101h7x1wx.jpg,https://image.doba.com/dg-FLblZdEkIevN/d0101h7x1wx.jpg,https://image.doba.com/dg-FyVWZdHKNCvI/d0101h7x1wx.jpg; https://image.doba.com/dg-QGqvalEFIKVN/d0101h7x1wx.jpg,Details:<br /><br />*Features*:<br />**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.<br />Friendly Reminder:It&#8217;s better to not use in rainy days.<br /><br />*Specifications*:<br />Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs<br /><br />*Package Lists*:<br />1x Canopy Chair,Details:<br /><p><strong>*Features*:</strong></p><p>**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.</p><p>Friendly Reminder:It&#8217;s better to not use in rainy days.</p><p><br /><strong>*Specifications*:</strong></p><p>Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs</p><p><br /><strong>*Package Lists*:</strong></p><p>1x Canopy Chair</p>,,,Unlimited,,3,Please refer to the online information of the supplier.,,1,inch,lbs.,49.00*29.50*19.50,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inch,,lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0100HXWM0J,D0101H7X1W2,https://www.doba.com/product/qhbMVZGflCDg/dropshipping-foldable-beach-canopy-chair-sun-protection-camping-lawn-canopy-chair-330lbs-load-folding-seat.html,Outdoor>>Camping & Hiking>>Camping Furniture>>Chairs,Foldable Beach Canopy Chair Sun Protection Camping Lawn Canopy Chair 330LBS Load Folding Seat,Department Store,,Color,Blue,,,ZE0716S3,76.35,,77.29,1000,CN,YunExpress,United States (the 50 States),0,,N,,,,,,,https://image.doba.com/dg-eNDZflnnIFVd/d0101h7x1w2.jpg,https://image.doba.com/dg-crDKZqEzbQVv/d0101h7x1w2.jpg,https://image.doba.com/dg-JnqdaVRMDFbv/d0101h7x1w2.jpg,https://image.doba.com/dg-JvbgtDHwvKVq/d0101h7x1w2.jpg,https://image.doba.com/dg-JYbPavGTqCDV/d0101h7x1w2.jpg,https://image.doba.com/dg-YkqSZvHBbQDV/d0101h7x1w2.jpg,https://image.doba.com/dg-PeqYZDRgbFvV/d0101h7x1w2.jpg; https://image.doba.com/dg-JfqtZbRMVKvD/d0101h7x1w2.jpg,Details:<br /><br />*Features*:<br />**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.<br />Friendly Reminder:It&#8217;s better to not use in rainy days.<br /><br />*Specifications*:<br />Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs<br /><br />*Package Lists*:<br />1x Canopy Chair,Details:<br /><p><strong>*Features*:</strong></p><p>**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.</p><p>Friendly Reminder:It&#8217;s better to not use in rainy days.</p><p><br /><strong>*Specifications*:</strong></p><p>Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs</p><p><br /><strong>*Package Lists*:</strong></p><p>1x Canopy Chair</p>,,,Unlimited,,3,Please refer to the online information of the supplier.,,1,inch,lbs.,49.00*29.50*19.50,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inch,,lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0100HXWM0J,D0101H7X1W6,https://www.doba.com/product/VdbHDaEfIQvr/dropshipping-foldable-beach-canopy-chair-sun-protection-camping-lawn-canopy-chair-330lbs-load-folding-seat.html,Outdoor>>Camping & Hiking>>Camping Furniture>>Chairs,Foldable Beach Canopy Chair Sun Protection Camping Lawn Canopy Chair 330LBS Load Folding Seat,Department Store,,Color,Green,,,ZE0716S1,75.81,,76.74,1000,CN,YunExpress,United States (the 50 States),0,,N,,,,,,,https://image.doba.com/dg-FSbtZdRPleVz/d0101h7x1w6.jpg,https://image.doba.com/dg-KmVgaNnblevz/d0101h7x1w6.jpg,https://image.doba.com/dg-CbqPadHvlKvI/d0101h7x1w6.jpg,https://image.doba.com/dg-enbYTSRcIQVz/d0101h7x1w6.jpg,https://image.doba.com/dg-FrDdtIHKSeVz/d0101h7x1w6.jpg,https://image.doba.com/dg-CTVSalHPNevy/d0101h7x1w6.jpg,https://image.doba.com/dg-CMvcfInGlFVz/d0101h7x1w6.jpg; https://image.doba.com/dg-KwVZTNHbIeqi/d0101h7x1w6.jpg,Details:<br /><br />*Features*:<br />**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.<br />Friendly Reminder:It&#8217;s better to not use in rainy days.<br /><br />*Specifications*:<br />Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs<br /><br />*Package Lists*:<br />1x Canopy Chair,Details:<br /><p><strong>*Features*:</strong></p><p>**Sun Protection*:Comes with a canopy on the top; prevents strong UV and provides you with cool shade in a hot summer day. You can enjoy the shade and breeze at park; beach; pool; backyard; camp site or in other outdoor activities.<br />**Heavy Duty Construction*:Made of high quality 600D oxford cloth and the extra supporting steel tubes on the bottom improve the overall weight capacity of 330lbs. This beach chair is durable and stable which can be used for a long time.<br />**Comfortable &amp; Convenient Design*:The padded armrest and oversize frame ensure comfort of this beach chair. It also includes a cup holder for convenient storage and you can easily get your water bottle for drinking.<br />**Easy To Set Up*:The foldable design allows you to use this lawn canopy chair immediately without the hassle of assembly. It is easy to set up and no tools required. Convenient for outdoor use.<br />**Wide Application*:It is very suitable for you to enjoy the shade and breeze at park; beach; pool; backyard; camp site or other outdoor places.</p><p>Friendly Reminder:It&#8217;s better to not use in rainy days.</p><p><br /><strong>*Specifications*:</strong></p><p>Product Type: Foldable Canopy Chair<br />Material: 600D Oxford Cloth &amp; Steel Tube<br />Available Color: Navy Blue;  Blue;  Green;  Red<br />Load Capacity: 150kg/330lbs<br />Unfolded Item Size: 124X75X50cm/49x29.5x19.5in<br />Folded Item Size: 85x23x17cm/33.4x9x6.7in<br />Item Weight: 3.05kg/6.72lbs</p><p><br /><strong>*Package Lists*:</strong></p><p>1x Canopy Chair</p>,,,Unlimited,,3,Please refer to the online information of the supplier.,,1,inch,lbs.,49.00*29.50*19.50,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inch,,lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D0100XF3C08,D010275H9NJ,https://www.doba.com/product/ryQgbBdLwCqt/dropshipping-camping-tent-easy-setup-for-2-3-people-ventilation-windows-travel-bag-included.html,Outdoor>>Camping & Hiking>>Tents & Accessories>>1 Person Tents,"Camping Tent, Easy Setup for 2-3 People, Ventilation Windows, Travel Bag Included",AOSOM,,Color,default,,,169C1MDL4TG01,90.87,,79.72,39,US,Seller-Selected Shipping (Buyer Cannot Choose),"United States: excluding AK, HI",0,,N,,,,,,,https://image.doba.com/dg-sDCbFWliyKoO/d010275h9nj.jpg,https://image.doba.com/dg-VWeZPLJWICcb/d010275h9nj.jpg,https://image.doba.com/dg-LzKaQfdlECor/d010275h9nj.jpg,https://image.doba.com/dg-sPKMQAIpzCYp/d010275h9nj.jpg,https://image.doba.com/dg-vwKRYjoONFJV/d010275h9nj.jpg,https://image.doba.com/dg-wueZFWImmKYM/d010275h9nj.jpg,https://image.doba.com/dg-svFwCZNGGeJa/d010275h9nj.jpg; https://image.doba.com/dg-vdQgJjPilKcD/d010275h9nj.jpg; https://image.doba.com/dg-beKFowcUSQJC/d010275h9nj.jpg; https://image.doba.com/dg-qHQjPwYWICoe/d010275h9nj.jpg; https://image.doba.com/dg-LfCbQgNpmeYk/d010275h9nj.jpg,"Highlights:<br />1.- Instant Set-up: The easy set-up requires only a simple maneuver. With the carry bag open, pull the handles on both sides to get this family tent up and standing. The speedy-quick prep saves precious time for the rest of what you have planned for your trip..<br />2.- Mesh Wall: Stay cool and comfortable with the big mesh walls on this pop up tent. The highly breathable design allows tons of airflow and ventilation. As a bonus, get a full view of the beautiful nature around you. Maybe you'll catch some stars. In the summer, you'll thank the draft coming in..<br />3.- Dry and Comfortable: The surface is waterproof, allowing up to 3,000 mm of rainwater to cover your needs in case of bad weather. The rainfly adds an extra layer of protection from rain and wind, while with vents to provide ventilation in hot weather..<br />4.- Portable: This portable backpacking tent fits in a travel bag you can pack it easily in the trunk of a car on-the-go. The duffle features double straps for lifting it easily and comfortably..<br />5.- Screen Tent Information: Overall Dimensions: 82.8"""" L x 82.8"""" W x 49.2"""" H. Internal Tent Dimensions: 80.4"""" L x 80.4"""" L x 48"""" H. Storage Dimensions: 54.25"""" L x 4.75"""" W x 4.75"""" H. Door Dimensions: 52.25"""" L x 40.5"""" W. Suitable for a Twin-Sized Air Mattress..<br /><br />Details:<br /><br />Give yourself the breathable and cool night experience with a big mesh wall to look up at the stars or the tree line. For protection, a 3,000 mm waterproof index offers extra certainty that you can stay dry. The instant design makes this an ultra-easy camp tent, adults, and all camp lovers alike to set it up and get their day started, allowing them to save time with a simple pull of two sides to get the sleep situation standing. Use this Outsunny popup tent for convenience and comfort.Features:- 2-3 person tent- Pop-up design for easy set up- Mesh windows provide air circulation and keep you comfortable- Includes a tent cover to keep you dry and out of the heat- D-shaped doors with double zippers for easy opening and access- Ground stakes and wind ropes included- Take the tent from place to place with the carrying bag Specification:- Color: Brown and Beige- Material: Polyester, Glass Fiber, Mesh- Overall Dimensions: 6.9' L x 6.9' W x 4.1' H- Inner Tent Dimensions: 6.7' L x 6.7' W x 4' H- Storage Dimensions: 54.25&quot; L x 4.75&quot; W x 4.75&quot; H- Door Dimension: 52.25&quot; L x 40.5&quot; W- Fiberglass Pole: 11 mm Dia.- Item Label: A20-167Package Includes:- 1 x Breathable Tent- 8 x Ground Stakes- 2 x Ropes- 1 x Carrying Bag- 1 x Manual","Highlights:<br />1.- Instant Set-up: The easy set-up requires only a simple maneuver. With the carry bag open, pull the handles on both sides to get this family tent up and standing. The speedy-quick prep saves precious time for the rest of what you have planned for your trip..<br />2.- Mesh Wall: Stay cool and comfortable with the big mesh walls on this pop up tent. The highly breathable design allows tons of airflow and ventilation. As a bonus, get a full view of the beautiful nature around you. Maybe you'll catch some stars. In the summer, you'll thank the draft coming in..<br />3.- Dry and Comfortable: The surface is waterproof, allowing up to 3,000 mm of rainwater to cover your needs in case of bad weather. The rainfly adds an extra layer of protection from rain and wind, while with vents to provide ventilation in hot weather..<br />4.- Portable: This portable backpacking tent fits in a travel bag you can pack it easily in the trunk of a car on-the-go. The duffle features double straps for lifting it easily and comfortably..<br />5.- Screen Tent Information: Overall Dimensions: 82.8"""" L x 82.8"""" W x 49.2"""" H. Internal Tent Dimensions: 80.4"""" L x 80.4"""" L x 48"""" H. Storage Dimensions: 54.25"""" L x 4.75"""" W x 4.75"""" H. Door Dimensions: 52.25"""" L x 40.5"""" W. Suitable for a Twin-Sized Air Mattress..<br /><br />Details:<br /><p>Give yourself the breathable and cool night experience with a big mesh wall to look up at the stars or the tree line. For protection, a 3,000 mm waterproof index offers extra certainty that you can stay dry. The instant design makes this an ultra-easy camp tent, adults, and all camp lovers alike to set it up and get their day started, allowing them to save time with a simple pull of two sides to get the sleep situation standing. Use this Outsunny popup tent for convenience and comfort.</p><h3>Features:</h3><ul><li>- 2-3 person tent</li><li>- Pop-up design for easy set up</li><li>- Mesh windows provide air circul</li><li>ation and keep you comfortable</li><li>- Includes a tent cover to keep you dry and out of the heat</li><li>- D-shaped doors with double zippers for easy opening and access</li><li>- Ground stakes and wind ropes included</li><li>- Take the tent from place to place with the carrying bag</li></ul><h3> Specification:</h3><ul><li>- Color: Brown and Beige</li><li>- Material: Polyester, Glass Fiber, Mesh</li><li>- Overall Dimensions: 6.9' L x 6.9' W x 4.1' H</li><li>- Inner Tent Dimensions: 6.7' L x 6.7' W x 4' H</li><li>- Storage Dimensions: 54.25&quot; L x 4.75&quot; W x 4.75&quot; H</li><li>- Door Dimension: 52.25&quot; L x 40.5&quot; W</li><li>- Fiberglass Pole: 11 mm Dia.</li><li>- Item Label: A20-167</li></ul><h3>Package Includes:</h3><ul><li>- 1 x Breathable Tent</li><li>- 8 x Ground Stakes</li><li>- 2 x Ropes</li><li>- 1 x Carrying Bag</li><li>- 1 x Manual</li></ul>",8.42525E+11,,Unlimited,Amazon,3,Please refer to the online information of the supplier.,"GA Return Warehouse: Aosom, +1 ******7788, 4178 East Tanners Church Road, 30294, null",1,inch,lbs.,137.00*19.00*19.00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inch,,lbs.,Package QTY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
